Interaction_ID,Date,Date_f,Hour,Agent_ID,Team,Product_Line,Call_Type,Handle_Time_Seconds,Hold_Time_Seconds,Call_Outcome,CSAT_Score,First_Call_Resolution,Handle_Time_Minutes,Day_of_Week,Week,Month,Expected AHT,,,,,,,,
17755,45993,"Tuesday, December 2, 2025",10,E93498830,Team_Beta,Card,Hardship,410,19,Escalated,78,1,6.83,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17756,45993,"Tuesday, December 2, 2025",11,E93498830,Team_Beta,Auto,Payment_Inquiry,116,7,Info_Provided,63,1,1.93,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17757,45993,"Tuesday, December 2, 2025",12,E93498830,Team_Beta,Card,Hardship,507,112,Callback_Scheduled,84,0,8.45,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17758,45993,"Tuesday, December 2, 2025",14,E93498830,Team_Beta,Auto,Dispute,429,25,Resolved,88,1,7.15,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17759,45993,"Tuesday, December 2, 2025",15,E93498830,Team_Beta,Auto,Hardship,551,8,Callback_Scheduled,84,1,9.18,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17760,45993,"Tuesday, December 2, 2025",15,E93498830,Team_Beta,Auto,Payment_Inquiry,247,4,Transferred,63,1,4.12,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17761,45993,"Tuesday, December 2, 2025",16,E93498830,Team_Beta,Auto,Payment_Inquiry,149,9,Payment_Collected,77,1,2.48,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17762,45993,"Tuesday, December 2, 2025",11,E93498830,Team_Beta,Auto,Promise_to_Pay,247,14,Refused,85,1,4.12,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17763,45993,"Tuesday, December 2, 2025",15,E93498830,Team_Beta,Card,Dispute,385,7,Resolved,87,1,6.42,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17764,45993,"Tuesday, December 2, 2025",10,E93498830,Team_Beta,Auto,Payment_Inquiry,41,2,Payment_Collected,83,0,0.68,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17765,45993,"Tuesday, December 2, 2025",13,E93498830,Team_Beta,Auto,Promise_to_Pay,236,71,PTP_Made,79,0,3.93,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17766,45993,"Tuesday, December 2, 2025",11,E75261653,Team_Gamma,Auto,Dispute,316,46,Resolved,65,1,5.27,Tuesday,49,December,Meeting Expectations,,,,,,,,
17767,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Auto,Hardship,448,22,Resolved,83,1,7.47,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17768,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Auto,Dispute,288,8,Resolved,72,1,4.80,Tuesday,49,December,Meeting Expectations,,,,,,,,
17769,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Auto,Payment_Inquiry,187,46,Info_Provided,65,1,3.12,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17770,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Auto,General_Inquiry,63,37,Resolved,50,1,1.05,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17771,45993,"Tuesday, December 2, 2025",11,E75261653,Team_Gamma,Auto,Promise_to_Pay,231,13,Payment_Collected,87,1,3.85,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17772,45993,"Tuesday, December 2, 2025",11,E75261653,Team_Gamma,Auto,Payment_Inquiry,231,8,Payment_Collected,63,1,3.85,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17773,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Card,Dispute,403,20,Resolved,83,1,6.72,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17774,45993,"Tuesday, December 2, 2025",9,E75261653,Team_Gamma,Auto,Hardship,523,20,Resolved,90,1,8.72,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17775,45993,"Tuesday, December 2, 2025",11,E75261653,Team_Gamma,Card,General_Inquiry,132,3,Callback_Scheduled,94,0,2.20,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17776,45993,"Tuesday, December 2, 2025",13,E75261653,Team_Gamma,Auto,Dispute,393,64,Resolved,64,1,6.55,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17777,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Auto,Payment_Inquiry,161,65,Payment_Collected,81,1,2.68,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17778,45993,"Tuesday, December 2, 2025",9,E75261653,Team_Gamma,Auto,Promise_to_Pay,183,13,PTP_Made,84,1,3.05,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17779,45993,"Tuesday, December 2, 2025",9,E75261653,Team_Gamma,Auto,Payment_Inquiry,263,4,Transferred,80,1,4.38,Tuesday,49,December,Meeting Expectations,,,,,,,,
17780,45993,"Tuesday, December 2, 2025",14,E75261653,Team_Gamma,Auto,Promise_to_Pay,157,23,No_Contact,71,0,2.62,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17781,45993,"Tuesday, December 2, 2025",11,E75261653,Team_Gamma,Card,Promise_to_Pay,125,34,PTP_Made,66,0,2.08,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17782,45993,"Tuesday, December 2, 2025",8,E75261653,Team_Gamma,Card,Promise_to_Pay,264,6,PTP_Made,65,0,4.40,Tuesday,49,December,Meeting Expectations,,,,,,,,
17783,45993,"Tuesday, December 2, 2025",13,E75261653,Team_Gamma,Card,Dispute,371,79,Resolved,68,1,6.18,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17784,45993,"Tuesday, December 2, 2025",9,E75261653,Team_Gamma,Card,Dispute,438,8,Escalated,75,0,7.30,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17785,45993,"Tuesday, December 2, 2025",9,E75261653,Team_Gamma,Auto,Dispute,362,55,Resolved,76,1,6.03,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17786,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Auto,Promise_to_Pay,151,17,PTP_Made,79,0,2.52,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17787,45993,"Tuesday, December 2, 2025",9,E75261653,Team_Gamma,Auto,Hardship,482,1,Escalated,66,0,8.03,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17788,45993,"Tuesday, December 2, 2025",10,E75261653,Team_Gamma,Auto,General_Inquiry,81,7,Escalated,81,1,1.35,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17789,45993,"Tuesday, December 2, 2025",14,E75261653,Team_Gamma,Auto,Dispute,263,35,Resolved,78,1,4.38,Tuesday,49,December,Meeting Expectations,,,,,,,,
17790,45993,"Tuesday, December 2, 2025",14,E75261653,Team_Gamma,Auto,General_Inquiry,26,71,Resolved,95,1,0.43,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17791,45993,"Tuesday, December 2, 2025",9,E75261653,Team_Gamma,Card,Promise_to_Pay,125,13,No_Contact,87,0,2.08,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17792,45993,"Tuesday, December 2, 2025",11,E75261653,Team_Gamma,Auto,Payment_Inquiry,120,6,Info_Provided,70,1,2.00,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17793,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Card,Hardship,411,14,Escalated,85,1,6.85,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17794,45993,"Tuesday, December 2, 2025",15,E75261653,Team_Gamma,Auto,General_Inquiry,72,1,Escalated,76,1,1.20,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17795,45993,"Tuesday, December 2, 2025",13,E85399556,Team_Gamma,Card,General_Inquiry,284,85,Callback_Scheduled,66,1,4.73,Tuesday,49,December,Meeting Expectations,,,,,,,,
17796,45993,"Tuesday, December 2, 2025",9,E85399556,Team_Gamma,Card,Payment_Inquiry,169,35,Info_Provided,73,1,2.82,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17797,45993,"Tuesday, December 2, 2025",13,E85399556,Team_Gamma,Card,Promise_to_Pay,183,38,Refused,60,1,3.05,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17798,45993,"Tuesday, December 2, 2025",10,E85399556,Team_Gamma,Auto,Promise_to_Pay,266,20,PTP_Made,73,0,4.43,Tuesday,49,December,Meeting Expectations,,,,,,,,
17799,45993,"Tuesday, December 2, 2025",9,E85399556,Team_Gamma,Card,Promise_to_Pay,212,74,PTP_Made,92,0,3.53,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17800,45993,"Tuesday, December 2, 2025",11,E85399556,Team_Gamma,Auto,Payment_Inquiry,191,112,Info_Provided,60,0,3.18,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17801,45993,"Tuesday, December 2, 2025",13,E85399556,Team_Gamma,Card,Payment_Inquiry,166,32,Transferred,58,1,2.77,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17802,45993,"Tuesday, December 2, 2025",15,E85399556,Team_Gamma,Auto,Promise_to_Pay,242,27,Payment_Collected,74,1,4.03,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17803,45993,"Tuesday, December 2, 2025",10,E85399556,Team_Gamma,Auto,General_Inquiry,44,28,Callback_Scheduled,73,0,0.73,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17804,45993,"Tuesday, December 2, 2025",15,E85399556,Team_Gamma,Card,Dispute,297,39,Resolved,67,0,4.95,Tuesday,49,December,Meeting Expectations,,,,,,,,
17805,45993,"Tuesday, December 2, 2025",12,E85399556,Team_Gamma,Card,Promise_to_Pay,245,64,Payment_Collected,70,1,4.08,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17806,45993,"Tuesday, December 2, 2025",11,E85399556,Team_Gamma,Auto,Hardship,561,0,Resolved,63,1,9.35,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17807,45993,"Tuesday, December 2, 2025",11,E85399556,Team_Gamma,Auto,Promise_to_Pay,158,4,Payment_Collected,88,0,2.63,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17808,45993,"Tuesday, December 2, 2025",9,E85399556,Team_Gamma,Auto,Dispute,431,31,Resolved,89,1,7.18,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17809,45993,"Tuesday, December 2, 2025",12,E85399556,Team_Gamma,Auto,Promise_to_Pay,221,4,PTP_Made,84,0,3.68,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17810,45993,"Tuesday, December 2, 2025",11,E85399556,Team_Gamma,Auto,Dispute,359,11,Callback_Scheduled,89,1,5.98,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17811,45993,"Tuesday, December 2, 2025",12,E85399556,Team_Gamma,Card,Promise_to_Pay,297,20,No_Contact,80,0,4.95,Tuesday,49,December,Meeting Expectations,,,,,,,,
17812,45993,"Tuesday, December 2, 2025",15,E85399556,Team_Gamma,Auto,Hardship,564,44,Resolved,100,0,9.40,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17813,45993,"Tuesday, December 2, 2025",10,E85399556,Team_Gamma,Auto,Promise_to_Pay,193,92,PTP_Made,89,1,3.22,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17814,45993,"Tuesday, December 2, 2025",10,E85399556,Team_Gamma,Card,Dispute,438,102,Callback_Scheduled,99,1,7.30,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17815,45993,"Tuesday, December 2, 2025",11,E85399556,Team_Gamma,Auto,Hardship,543,1,Resolved,85,0,9.05,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17816,45993,"Tuesday, December 2, 2025",8,E85399556,Team_Gamma,Auto,Dispute,452,17,Resolved,90,0,7.53,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17817,45993,"Tuesday, December 2, 2025",9,E06294742,Team_Gamma,Auto,Hardship,491,19,Resolved,81,0,8.18,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17818,45993,"Tuesday, December 2, 2025",12,E06294742,Team_Gamma,Auto,General_Inquiry,189,15,Escalated,86,1,3.15,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17819,45993,"Tuesday, December 2, 2025",9,E06294742,Team_Gamma,Auto,Hardship,436,10,Callback_Scheduled,77,0,7.27,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17820,45993,"Tuesday, December 2, 2025",14,E06294742,Team_Gamma,Auto,Dispute,400,79,Resolved,85,1,6.67,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17821,45993,"Tuesday, December 2, 2025",15,E06294742,Team_Gamma,Card,Hardship,362,96,Resolved,62,1,6.03,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17822,45993,"Tuesday, December 2, 2025",13,E06294742,Team_Gamma,Auto,General_Inquiry,86,0,Resolved,81,1,1.43,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17823,45993,"Tuesday, December 2, 2025",11,E06294742,Team_Gamma,Auto,Dispute,351,59,Resolved,99,1,5.85,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17824,45993,"Tuesday, December 2, 2025",11,E06294742,Team_Gamma,Auto,General_Inquiry,164,4,Resolved,76,1,2.73,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17825,45993,"Tuesday, December 2, 2025",16,E06294742,Team_Gamma,Auto,Promise_to_Pay,108,4,PTP_Made,67,0,1.80,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17826,45993,"Tuesday, December 2, 2025",15,E06294742,Team_Gamma,Card,Hardship,553,15,Callback_Scheduled,72,1,9.22,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17827,45993,"Tuesday, December 2, 2025",15,E06294742,Team_Gamma,Auto,Hardship,446,16,Resolved,94,0,7.43,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17828,45993,"Tuesday, December 2, 2025",8,E06294742,Team_Gamma,Card,Payment_Inquiry,34,117,Payment_Collected,50,1,0.57,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17829,45993,"Tuesday, December 2, 2025",14,E06294742,Team_Gamma,Auto,General_Inquiry,178,76,Resolved,85,0,2.97,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17830,45993,"Tuesday, December 2, 2025",9,E06294742,Team_Gamma,Card,Dispute,310,48,Escalated,80,0,5.17,Tuesday,49,December,Meeting Expectations,,,,,,,,
17831,45993,"Tuesday, December 2, 2025",10,E06294742,Team_Gamma,Auto,Payment_Inquiry,119,57,Info_Provided,79,1,1.98,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17832,45993,"Tuesday, December 2, 2025",14,E06294742,Team_Gamma,Card,Payment_Inquiry,160,34,Payment_Collected,69,1,2.67,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17833,45993,"Tuesday, December 2, 2025",13,E06294742,Team_Gamma,Auto,Payment_Inquiry,264,9,Info_Provided,70,1,4.40,Tuesday,49,December,Meeting Expectations,,,,,,,,
17834,45993,"Tuesday, December 2, 2025",13,E06294742,Team_Gamma,Auto,Dispute,372,57,Resolved,88,0,6.20,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17835,45993,"Tuesday, December 2, 2025",10,E06294742,Team_Gamma,Auto,Promise_to_Pay,292,51,PTP_Made,77,1,4.87,Tuesday,49,December,Meeting Expectations,,,,,,,,
17836,45993,"Tuesday, December 2, 2025",8,E06294742,Team_Gamma,Auto,Promise_to_Pay,252,64,PTP_Made,93,1,4.20,Tuesday,49,December,Meeting Expectations,,,,,,,,
17837,45993,"Tuesday, December 2, 2025",11,E06294742,Team_Gamma,Card,Hardship,474,19,Resolved,77,1,7.90,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17838,45993,"Tuesday, December 2, 2025",12,E06294742,Team_Gamma,Auto,General_Inquiry,106,24,Resolved,66,1,1.77,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17839,45993,"Tuesday, December 2, 2025",12,E06294742,Team_Gamma,Auto,Payment_Inquiry,156,30,Payment_Collected,61,1,2.60,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17840,45993,"Tuesday, December 2, 2025",15,E06294742,Team_Gamma,Auto,Hardship,490,31,Resolved,77,1,8.17,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17841,45993,"Tuesday, December 2, 2025",11,E06294742,Team_Gamma,Auto,Promise_to_Pay,209,18,PTP_Made,71,1,3.48,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17842,45993,"Tuesday, December 2, 2025",16,E06294742,Team_Gamma,Auto,Hardship,577,5,Resolved,81,0,9.62,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17843,45993,"Tuesday, December 2, 2025",15,E06294742,Team_Gamma,Card,Payment_Inquiry,160,8,Transferred,88,1,2.67,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17844,45993,"Tuesday, December 2, 2025",13,E06294742,Team_Gamma,Auto,Dispute,290,31,Escalated,77,0,4.83,Tuesday,49,December,Meeting Expectations,,,,,,,,
17845,45993,"Tuesday, December 2, 2025",10,E06294742,Team_Gamma,Card,Payment_Inquiry,122,53,Transferred,63,1,2.03,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17846,45993,"Tuesday, December 2, 2025",9,E26779459,Team_Gamma,Auto,Payment_Inquiry,322,4,Info_Provided,60,0,5.37,Tuesday,49,December,Meeting Expectations,,,,,,,,
17847,45993,"Tuesday, December 2, 2025",10,E26779459,Team_Gamma,Card,Hardship,577,18,Callback_Scheduled,63,1,9.62,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17848,45993,"Tuesday, December 2, 2025",11,E26779459,Team_Gamma,Auto,General_Inquiry,107,19,Resolved,72,1,1.78,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17849,45993,"Tuesday, December 2, 2025",16,E26779459,Team_Gamma,Auto,Dispute,452,38,Resolved,94,1,7.53,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17850,45993,"Tuesday, December 2, 2025",15,E26779459,Team_Gamma,Auto,Promise_to_Pay,245,41,Payment_Collected,79,0,4.08,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17851,45993,"Tuesday, December 2, 2025",8,E26779459,Team_Gamma,Auto,Payment_Inquiry,288,15,Info_Provided,80,1,4.80,Tuesday,49,December,Meeting Expectations,,,,,,,,
17852,45993,"Tuesday, December 2, 2025",12,E26779459,Team_Gamma,Auto,Dispute,416,50,Callback_Scheduled,100,1,6.93,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17853,45993,"Tuesday, December 2, 2025",8,E26779459,Team_Gamma,Auto,Payment_Inquiry,221,27,Info_Provided,75,0,3.68,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17854,45993,"Tuesday, December 2, 2025",16,E26779459,Team_Gamma,Auto,Dispute,547,0,Resolved,69,1,9.12,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17855,45993,"Tuesday, December 2, 2025",9,E26779459,Team_Gamma,Auto,Dispute,534,31,Resolved,62,1,8.90,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17856,45993,"Tuesday, December 2, 2025",14,E26779459,Team_Gamma,Auto,Hardship,629,12,Resolved,73,1,10.48,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17857,45993,"Tuesday, December 2, 2025",15,E26779459,Team_Gamma,Card,Promise_to_Pay,247,10,PTP_Made,94,1,4.12,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17858,45993,"Tuesday, December 2, 2025",11,E26779459,Team_Gamma,Card,Promise_to_Pay,206,11,Payment_Collected,73,1,3.43,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17859,45993,"Tuesday, December 2, 2025",11,E26779459,Team_Gamma,Auto,Promise_to_Pay,229,25,No_Contact,79,1,3.82,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17860,45993,"Tuesday, December 2, 2025",15,E26779459,Team_Gamma,Auto,Promise_to_Pay,345,29,Payment_Collected,79,1,5.75,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17861,45993,"Tuesday, December 2, 2025",13,E26779459,Team_Gamma,Auto,Payment_Inquiry,174,2,Info_Provided,87,1,2.90,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17862,45993,"Tuesday, December 2, 2025",16,E26779459,Team_Gamma,Auto,General_Inquiry,213,39,Resolved,73,0,3.55,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17863,45993,"Tuesday, December 2, 2025",14,E26779459,Team_Gamma,Card,Hardship,606,25,Resolved,65,1,10.10,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17864,45993,"Tuesday, December 2, 2025",9,E26779459,Team_Gamma,Card,General_Inquiry,151,36,Resolved,76,1,2.52,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17865,45993,"Tuesday, December 2, 2025",15,E26779459,Team_Gamma,Card,Promise_to_Pay,282,7,PTP_Made,83,0,4.70,Tuesday,49,December,Meeting Expectations,,,,,,,,
17866,45993,"Tuesday, December 2, 2025",12,E26779459,Team_Gamma,Auto,Payment_Inquiry,263,30,Info_Provided,71,1,4.38,Tuesday,49,December,Meeting Expectations,,,,,,,,
17867,45993,"Tuesday, December 2, 2025",10,E26779459,Team_Gamma,Auto,Payment_Inquiry,208,73,Payment_Collected,76,0,3.47,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17868,45993,"Tuesday, December 2, 2025",9,E26779459,Team_Gamma,Card,Payment_Inquiry,268,33,Payment_Collected,71,1,4.47,Tuesday,49,December,Meeting Expectations,,,,,,,,
17869,45993,"Tuesday, December 2, 2025",11,E26779459,Team_Gamma,Auto,Hardship,622,26,Escalated,73,1,10.37,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17870,45993,"Tuesday, December 2, 2025",13,E76774944,Team_Gamma,Auto,Dispute,533,17,Resolved,63,0,8.88,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17871,45993,"Tuesday, December 2, 2025",15,E76774944,Team_Gamma,Auto,Payment_Inquiry,284,75,Info_Provided,71,0,4.73,Tuesday,49,December,Meeting Expectations,,,,,,,,
17872,45993,"Tuesday, December 2, 2025",12,E76774944,Team_Gamma,Auto,Promise_to_Pay,232,22,PTP_Made,63,0,3.87,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17873,45993,"Tuesday, December 2, 2025",10,E76774944,Team_Gamma,Auto,Dispute,494,32,Resolved,55,0,8.23,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17874,45993,"Tuesday, December 2, 2025",14,E76774944,Team_Gamma,Auto,Payment_Inquiry,174,17,Payment_Collected,74,0,2.90,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17875,45993,"Tuesday, December 2, 2025",15,E76774944,Team_Gamma,Auto,Payment_Inquiry,81,0,Payment_Collected,65,1,1.35,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17876,45993,"Tuesday, December 2, 2025",14,E76774944,Team_Gamma,Auto,Payment_Inquiry,275,8,Info_Provided,77,1,4.58,Tuesday,49,December,Meeting Expectations,,,,,,,,
17877,45993,"Tuesday, December 2, 2025",9,E76774944,Team_Gamma,Auto,Hardship,579,24,Resolved,81,0,9.65,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17878,45993,"Tuesday, December 2, 2025",9,E76774944,Team_Gamma,Auto,Dispute,606,21,Resolved,68,1,10.10,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17879,45993,"Tuesday, December 2, 2025",11,E76774944,Team_Gamma,Card,Dispute,458,14,Escalated,80,0,7.63,Tuesday,49,December,Not Meeting Expectations,,,,,,,,
17880,45993,"Tuesday, December 2, 2025",9,E76774944,Team_Gamma,Auto,General_Inquiry,152,14,Resolved,95,1,2.53,Tuesday,49,December,Exceeding Expectations,,,,,,,,
17881,45993,"Tuesday, December 2, 2025",14,E76774944,Team_Gamma,Card,Payment_Inquiry,311,4,Info_Provided,57,0,5.18,Tuesday,49,December,Meeting Expectations,,,,,,,,
17882,45993,"Tuesday, December 2, 2025",15,E76774944,Team_Gamma,Card,Promise_to_Pay,321,5,No_Contact,68,0,5.35,Tuesday,49,December,Meeting Expectations,,,,,,,,
17883,45993,"Tuesday, December 2, 2025",12,E76774944,Team_Gamma,Auto,Promise_to_Pay,300,15,Payment_Collected,71,0,5.00,Tuesday,49,December,Meeting Expectations,,,,,,,,
